id,file_performer,file_title,file_track,file_release,file_path,file_name,jams_path
isophonics_211,Michael Jackson,Beat It,1-16,Essential Michael Jackson [Disc 1],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 1]/1-16 Beat It.jams,1-16 Beat It.jams,
isophonics_212,Michael Jackson,The Girl Is Mine,1-14,Essential Michael Jackson [Disc 1],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 1]/1-14 The Girl Is Mine.jams,1-14 The Girl Is Mine.jams,
isophonics_213,Michael Jackson,P.Y.T. (Pretty Young Thing),1-19,Essential Michael Jackson [Disc 1],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 1]/1-19 P.Y.T. (Pretty Young Thing).jams,1-19 P.Y.T. (Pretty Young Thing).jams,
isophonics_214,Michael Jackson,Blame It On The Boogie,1-07,Essential Michael Jackson [Disc 1],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 1]/1-07 Blame It On The Boogie.jams,1-07 Blame It On The Boogie.jams,
isophonics_215,Michael Jackson,She's Out Of My Life (Single Version),1-12,Essential Michael Jackson [Disc 1],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 1]/1-12 She's Out Of My Life (Single Version).jams,1-12 She's Out Of My Life (Single Version).jams,
isophonics_216,Michael Jackson,The Love You Save,1-03,Essential Michael Jackson [Disc 1],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 1]/1-03 The Love You Save.jams,1-03 The Love You Save.jams,
isophonics_217,Michael Jackson,Ben (Single Version),1-06,Essential Michael Jackson [Disc 1],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 1]/1-06 Ben (Single Version).jams,1-06 Ben (Single Version).jams,
isophonics_218,Michael Jackson,I Just Can't Stop Loving You,1-20,Essential Michael Jackson [Disc 1],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 1]/1-20 I Just Can't Stop Loving You.jams,1-20 I Just Can't Stop Loving You.jams,
isophonics_219,Michael Jackson,You Are Not Alone (Single Version),2-14,Essential Michael Jackson [Disc 2],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 2]/2-14 You Are Not Alone (Single Version).jams,2-14 You Are Not Alone (Single Version).jams,
isophonics_220,Michael Jackson,Remember The Time,2-09,Essential Michael Jackson [Disc 2],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 2]/2-09 Remember The Time.jams,2-09 Remember The Time.jams,
isophonics_221,Michael Jackson,Leave Me Alone,2-07,Essential Michael Jackson [Disc 2],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 2]/2-07 Leave Me Alone.jams,2-07 Leave Me Alone.jams,
isophonics_222,Michael Jackson,Earth Song (Radio Edit),2-15,Essential Michael Jackson [Disc 2],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 2]/2-15 Earth Song (Radio Edit).jams,2-15 Earth Song (Radio Edit).jams,
isophonics_223,Michael Jackson,Heal The World,2-12,Essential Michael Jackson [Disc 2],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 2]/2-12 Heal The World.jams,2-12 Heal The World.jams,
isophonics_224,Michael Jackson,Dirty Diana,2-04,Essential Michael Jackson [Disc 2],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 2]/2-04 Dirty Diana.jams,2-04 Dirty Diana.jams,
isophonics_225,Michael Jackson,Man In The Mirror,2-03,Essential Michael Jackson [Disc 2],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 2]/2-03 Man In The Mirror.jams,2-03 Man In The Mirror.jams,
isophonics_226,Michael Jackson,The Way You Make Me Feel (Single Version),2-02,Essential Michael Jackson [Disc 2],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 2]/2-02 The Way You Make Me Feel (Single Version).jams,2-02 The Way You Make Me Feel (Single Version).jams,
isophonics_227,Michael Jackson,Who Is It (7_ Edit),2-11,Essential Michael Jackson [Disc 2],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 2]/2-11 Who Is It (7_ Edit).jams,2-11 Who Is It (7_ Edit).jams,
isophonics_228,Michael Jackson,Black Or White (Single Version),2-08,Essential Michael Jackson [Disc 2],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 2]/2-08 Black Or White (Single Version).jams,2-08 Black Or White (Single Version).jams,
isophonics_229,Michael Jackson,In The Closet (Single Version),2-10,Essential Michael Jackson [Disc 2],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 2]/2-10 In The Closet (Single Version).jams,2-10 In The Closet (Single Version).jams,
isophonics_230,Michael Jackson,Smooth Criminal,2-06,Essential Michael Jackson [Disc 2],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 2]/2-06 Smooth Criminal.jams,2-06 Smooth Criminal.jams,
isophonics_231,Michael Jackson,They Don't Care About Us,2-16,Essential Michael Jackson [Disc 2],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 2]/2-16 They Don't Care About Us.jams,2-16 They Don't Care About Us.jams,
isophonics_232,Michael Jackson,Bad,2-01,Essential Michael Jackson [Disc 2],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 2]/2-01 Bad.jams,2-01 Bad.jams,
isophonics_233,Michael Jackson,Will You Be There (Single Version),2-13,Essential Michael Jackson [Disc 2],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 2]/2-13 Will You Be There (Single Version).jams,2-13 Will You Be There (Single Version).jams,
isophonics_234,Michael Jackson,You Rock My World,2-17,Essential Michael Jackson [Disc 2],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 2]/2-17 You Rock My World.jams,2-17 You Rock My World.jams,
isophonics_235,Michael Jackson,Another Part Of Me (Single Version),2-05,Essential Michael Jackson [Disc 2],../../partitions/isophonics/raw/Michael Jackson/Essential Michael Jackson [Disc 2]/2-05 Another Part Of Me (Single Version).jams,2-05 Another Part Of Me (Single Version).jams,
isophonics_236,Queen,Another One Bites The Dust,02,Greatest Hits I,../../partitions/isophonics/raw/Queen/Greatest Hits I/02 Another One Bites The Dust.jams,02 Another One Bites The Dust.jams,../../partitions/isophonics/choco/jams/isophonics_236.jams
isophonics_237,Queen,Now I'm Here,11,Greatest Hits I,../../partitions/isophonics/raw/Queen/Greatest Hits I/11 Now I'm Here.jams,11 Now I'm Here.jams,
isophonics_238,Queen,Fat Bottomed Girls,04,Greatest Hits I,../../partitions/isophonics/raw/Queen/Greatest Hits I/04 Fat Bottomed Girls.jams,04 Fat Bottomed Girls.jams,../../partitions/isophonics/choco/jams/isophonics_238.jams
isophonics_239,Queen,Flash,14,Greatest Hits I,../../partitions/isophonics/raw/Queen/Greatest Hits I/14 Flash.jams,14 Flash.jams,
isophonics_240,Queen,Don't Stop Me Now,07,Greatest Hits I,../../partitions/isophonics/raw/Queen/Greatest Hits I/07 Don't Stop Me Now.jams,07 Don't Stop Me Now.jams,../../partitions/isophonics/choco/jams/isophonics_240.jams
isophonics_241,Queen,We Are The Champions,17,Greatest Hits I,../../partitions/isophonics/raw/Queen/Greatest Hits I/17 We Are The Champions.jams,17 We Are The Champions.jams,../../partitions/isophonics/choco/jams/isophonics_241.jams
isophonics_242,Queen,Bicycle Race,05,Greatest Hits I,../../partitions/isophonics/raw/Queen/Greatest Hits I/05 Bicycle Race.jams,05 Bicycle Race.jams,../../partitions/isophonics/choco/jams/isophonics_242.jams
isophonics_243,Queen,Crazy Little Thing Called Love,09,Greatest Hits I,../../partitions/isophonics/raw/Queen/Greatest Hits I/09 Crazy Little Thing Called Love.jams,09 Crazy Little Thing Called Love.jams,../../partitions/isophonics/choco/jams/isophonics_243.jams
isophonics_244,Queen,Killer Queen,03,Greatest Hits I,../../partitions/isophonics/raw/Queen/Greatest Hits I/03 Killer Queen.jams,03 Killer Queen.jams,
isophonics_245,Queen,Play The Game,13,Greatest Hits I,../../partitions/isophonics/raw/Queen/Greatest Hits I/13 Play The Game.jams,13 Play The Game.jams,../../partitions/isophonics/choco/jams/isophonics_245.jams
isophonics_246,Queen,Good Old-Fashioned Lover Boy,12,Greatest Hits I,../../partitions/isophonics/raw/Queen/Greatest Hits I/12 Good Old-Fashioned Lover Boy.jams,12 Good Old-Fashioned Lover Boy.jams,../../partitions/isophonics/choco/jams/isophonics_246.jams
isophonics_247,Queen,Bohemian Rhapsody,01,Greatest Hits I,../../partitions/isophonics/raw/Queen/Greatest Hits I/01 Bohemian Rhapsody.jams,01 Bohemian Rhapsody.jams,../../partitions/isophonics/choco/jams/isophonics_247.jams
isophonics_248,Queen,You're My Best Friend,06,Greatest Hits I,../../partitions/isophonics/raw/Queen/Greatest Hits I/06 You're My Best Friend.jams,06 You're My Best Friend.jams,../../partitions/isophonics/choco/jams/isophonics_248.jams
isophonics_249,Queen,We Will Rock You,16,Greatest Hits I,../../partitions/isophonics/raw/Queen/Greatest Hits I/16 We Will Rock You.jams,16 We Will Rock You.jams,../../partitions/isophonics/choco/jams/isophonics_249.jams
isophonics_250,Queen,Seven Seas Of Rhye,15,Greatest Hits I,../../partitions/isophonics/raw/Queen/Greatest Hits I/15 Seven Seas Of Rhye.jams,15 Seven Seas Of Rhye.jams,../../partitions/isophonics/choco/jams/isophonics_250.jams
isophonics_251,Queen,Somebody To Love,10,Greatest Hits I,../../partitions/isophonics/raw/Queen/Greatest Hits I/10 Somebody To Love.jams,10 Somebody To Love.jams,../../partitions/isophonics/choco/jams/isophonics_251.jams
isophonics_252,Queen,Save Me,08,Greatest Hits I,../../partitions/isophonics/raw/Queen/Greatest Hits I/08 Save Me.jams,08 Save Me.jams,../../partitions/isophonics/choco/jams/isophonics_252.jams
isophonics_253,Queen,I'm Going Slightly Mad,12,Greatest Hits II,../../partitions/isophonics/raw/Queen/Greatest Hits II/12 I'm Going Slightly Mad.jams,12 I'm Going Slightly Mad.jams,
isophonics_254,Queen,Radio Ga Ga,03,Greatest Hits II,../../partitions/isophonics/raw/Queen/Greatest Hits II/03 Radio Ga Ga.jams,03 Radio Ga Ga.jams,
isophonics_255,Queen,The Show Must Go On,16,Greatest Hits II,../../partitions/isophonics/raw/Queen/Greatest Hits II/16 The Show Must Go On.jams,16 The Show Must Go On.jams,
isophonics_256,Queen,Friends Will Be Friends,15,Greatest Hits II,../../partitions/isophonics/raw/Queen/Greatest Hits II/15 Friends Will Be Friends.jams,15 Friends Will Be Friends.jams,../../partitions/isophonics/choco/jams/isophonics_256.jams
isophonics_257,Queen,It's A Hard Life,07,Greatest Hits II,../../partitions/isophonics/raw/Queen/Greatest Hits II/07 It's A Hard Life.jams,07 It's A Hard Life.jams,
isophonics_258,Queen,Who Wants To Live Forever,09,Greatest Hits II,../../partitions/isophonics/raw/Queen/Greatest Hits II/09 Who Wants To Live Forever.jams,09 Who Wants To Live Forever.jams,../../partitions/isophonics/choco/jams/isophonics_258.jams
isophonics_259,Queen,Innuendo,06,Greatest Hits II,../../partitions/isophonics/raw/Queen/Greatest Hits II/06 Innuendo.jams,06 Innuendo.jams,
isophonics_260,Queen,I Want To Break Free,05,Greatest Hits II,../../partitions/isophonics/raw/Queen/Greatest Hits II/05 I Want To Break Free.jams,05 I Want To Break Free.jams,../../partitions/isophonics/choco/jams/isophonics_260.jams
isophonics_261,Queen,One Vision,17,Greatest Hits II,../../partitions/isophonics/raw/Queen/Greatest Hits II/17 One Vision.jams,17 One Vision.jams,
isophonics_262,Queen,Under Pressure,02,Greatest Hits II,../../partitions/isophonics/raw/Queen/Greatest Hits II/02 Under Pressure.jams,02 Under Pressure.jams,
isophonics_263,Queen,The Miracle,11,Greatest Hits II,../../partitions/isophonics/raw/Queen/Greatest Hits II/11 The Miracle.jams,11 The Miracle.jams,
isophonics_264,Queen,I Want It All,04,Greatest Hits II,../../partitions/isophonics/raw/Queen/Greatest Hits II/04 I Want It All.jams,04 I Want It All.jams,../../partitions/isophonics/choco/jams/isophonics_264.jams
isophonics_265,Queen,A Kind Of Magic,01,Greatest Hits II,../../partitions/isophonics/raw/Queen/Greatest Hits II/01 A Kind Of Magic.jams,01 A Kind Of Magic.jams,../../partitions/isophonics/choco/jams/isophonics_265.jams
isophonics_266,Queen,Hammer To Fall,14,Greatest Hits II,../../partitions/isophonics/raw/Queen/Greatest Hits II/14 Hammer To Fall.jams,14 Hammer To Fall.jams,../../partitions/isophonics/choco/jams/isophonics_266.jams
isophonics_267,Queen,Headlong,10,Greatest Hits II,../../partitions/isophonics/raw/Queen/Greatest Hits II/10 Headlong.jams,10 Headlong.jams,
isophonics_268,Queen,Breakthru,08,Greatest Hits II,../../partitions/isophonics/raw/Queen/Greatest Hits II/08 Breakthru.jams,08 Breakthru.jams,
isophonics_269,Queen,The Invisible Man,13,Greatest Hits II,../../partitions/isophonics/raw/Queen/Greatest Hits II/13 The Invisible Man.jams,13 The Invisible Man.jams,
isophonics_270,Queen,Too Much Love Will Kill You,04,Greatest Hits III,../../partitions/isophonics/raw/Queen/Greatest Hits III/04 Too Much Love Will Kill You.jams,04 Too Much Love Will Kill You.jams,
isophonics_271,Queen,Barcelona,03,Greatest Hits III,../../partitions/isophonics/raw/Queen/Greatest Hits III/03 Barcelona.jams,03 Barcelona.jams,
isophonics_272,Queen,Living On My Own,10,Greatest Hits III,../../partitions/isophonics/raw/Queen/Greatest Hits III/10 Living On My Own.jams,10 Living On My Own.jams,
isophonics_273,Queen,The Great Pretender,12,Greatest Hits III,../../partitions/isophonics/raw/Queen/Greatest Hits III/12 The Great Pretender.jams,12 The Great Pretender.jams,
isophonics_274,Queen,Let Me Live,11,Greatest Hits III,../../partitions/isophonics/raw/Queen/Greatest Hits III/11 Let Me Live.jams,11 Let Me Live.jams,
isophonics_275,Queen,You Don't Fool Me,06,Greatest Hits III,../../partitions/isophonics/raw/Queen/Greatest Hits III/06 You Don't Fool Me.jams,06 You Don't Fool Me.jams,
isophonics_276,Queen,Princes Of The Universe,13,Greatest Hits III,../../partitions/isophonics/raw/Queen/Greatest Hits III/13 Princes Of The Universe.jams,13 Princes Of The Universe.jams,
isophonics_277,Queen,Heaven For Everyone,07,Greatest Hits III,../../partitions/isophonics/raw/Queen/Greatest Hits III/07 Heaven For Everyone.jams,07 Heaven For Everyone.jams,
isophonics_278,Queen,Another One Bites The Dust,14,Greatest Hits III,../../partitions/isophonics/raw/Queen/Greatest Hits III/14 Another One Bites The Dust.jams,14 Another One Bites The Dust.jams,
isophonics_279,Queen,Somebody To Love,05,Greatest Hits III,../../partitions/isophonics/raw/Queen/Greatest Hits III/05 Somebody To Love.jams,05 Somebody To Love.jams,
isophonics_280,Queen,The Show Must Go On,01,Greatest Hits III,../../partitions/isophonics/raw/Queen/Greatest Hits III/01 The Show Must Go On.jams,01 The Show Must Go On.jams,
isophonics_281,Queen,Las Palabras De Amor,08,Greatest Hits III,../../partitions/isophonics/raw/Queen/Greatest Hits III/08 Las Palabras De Amor.jams,08 Las Palabras De Amor.jams,
isophonics_282,Queen,These Are The Days Of Our Lives,16,Greatest Hits III,../../partitions/isophonics/raw/Queen/Greatest Hits III/16 These Are The Days Of Our Lives.jams,16 These Are The Days Of Our Lives.jams,
isophonics_283,Queen,No-One But You,15,Greatest Hits III,../../partitions/isophonics/raw/Queen/Greatest Hits III/15 No-One But You.jams,15 No-One But You.jams,
isophonics_284,Queen,Driven By You,09,Greatest Hits III,../../partitions/isophonics/raw/Queen/Greatest Hits III/09 Driven By You.jams,09 Driven By You.jams,
isophonics_285,Queen,Thank God It's Christmas,17,Greatest Hits III,../../partitions/isophonics/raw/Queen/Greatest Hits III/17 Thank God It's Christmas.jams,17 Thank God It's Christmas.jams,
isophonics_286,Carole King,Home Again,04,Carole King,../../partitions/isophonics/raw/Carole King/04 Home Again.jams,04 Home Again.jams,../../partitions/isophonics/choco/jams/isophonics_286.jams
isophonics_287,Carole King,So Far Away,02,Carole King,../../partitions/isophonics/raw/Carole King/02 So Far Away.jams,02 So Far Away.jams,../../partitions/isophonics/choco/jams/isophonics_287.jams
isophonics_288,Carole King,Beautiful,05,Carole King,../../partitions/isophonics/raw/Carole King/05 Beautiful.jams,05 Beautiful.jams,../../partitions/isophonics/choco/jams/isophonics_288.jams
isophonics_289,Carole King,It's Too Late,03,Carole King,../../partitions/isophonics/raw/Carole King/03 It's Too Late.jams,03 It's Too Late.jams,../../partitions/isophonics/choco/jams/isophonics_289.jams
isophonics_290,Carole King,Way Over Yonder,06,Carole King,../../partitions/isophonics/raw/Carole King/06 Way Over Yonder.jams,06 Way Over Yonder.jams,../../partitions/isophonics/choco/jams/isophonics_290.jams
isophonics_291,Carole King,You've Got A Friend,07,Carole King,../../partitions/isophonics/raw/Carole King/07 You've Got A Friend.jams,07 You've Got A Friend.jams,../../partitions/isophonics/choco/jams/isophonics_291.jams
isophonics_292,Carole King,I Feel The Earth Move,01,Carole King,../../partitions/isophonics/raw/Carole King/01 I Feel The Earth Move.jams,01 I Feel The Earth Move.jams,../../partitions/isophonics/choco/jams/isophonics_292.jams
isophonics_293,Carole King,Feel Like A Natural Woman,12,Tapestry,../../partitions/isophonics/raw/Carole King/Tapestry/12 Feel Like A Natural Woman.jams,12 Feel Like A Natural Woman.jams,
isophonics_294,Carole King,Smackwater Jack,10,Tapestry,../../partitions/isophonics/raw/Carole King/Tapestry/10 Smackwater Jack.jams,10 Smackwater Jack.jams,
isophonics_295,Carole King,Will You Love Me Tomorrow,09,Tapestry,../../partitions/isophonics/raw/Carole King/Tapestry/09 Will You Love Me Tomorrow.jams,09 Will You Love Me Tomorrow.jams,
isophonics_296,Carole King,Out In The Cold,13,Tapestry,../../partitions/isophonics/raw/Carole King/Tapestry/13 Out In The Cold.jams,13 Out In The Cold.jams,
isophonics_297,Carole King,Smackwater Jack [Live],14,Tapestry,../../partitions/isophonics/raw/Carole King/Tapestry/14 Smackwater Jack [Live].jams,14 Smackwater Jack [Live].jams,
isophonics_298,Carole King,Tapestry,11,Tapestry,../../partitions/isophonics/raw/Carole King/Tapestry/11 Tapestry.jams,11 Tapestry.jams,
isophonics_299,Carole King,Where You Lead,08,Tapestry,../../partitions/isophonics/raw/Carole King/Tapestry/08 Where You Lead.jams,08 Where You Lead.jams,
