id,title,artist,metre,global_key,artists,key,duration,dataset
0244,"Have You Seen Your Mother, Baby, Standing In The Shadow?",,4/4,,The Rolling Stones,G,153.855396825,billboard
0412,Sunday Morning Sunshine,,4/4,,Harry Chapin,E,228.231836734,billboard
0620,Twisting the Night Away,,4/4,,Rod Stewart,D,198.542154195,billboard
0881,Don't stand so close to me,,4/4,,Police,Eb,243.095510204,billboard
0875,She Thinks I Still Care,,4/4,,Elvis Presley,Bb,232.211519274,billboard
0049,People,,4/4,,Barbara Streisand,A,220.577959183,billboard
0888,Baby Don't Change Your Mind,,4/4,,Gladys Knight & The Pips,C,195.31755102,billboard
1166,I Cried A Tear,,12/8,,LaVern Baker,A,156.238367346,billboard
0616,Simon & Garfunkel,,4/4,,Mrs. Robinson,A,245.002448979,billboard
1192,Standing In The Shadows Of Love,,4/4,,Four Tops,Bb,158.988707482,billboard
0040,The Power,,4/4,,Snap,B,220.891428571,billboard
0843,If I Could Turn Back Time,,4/4,,Cher,B,240.953469387,billboard
0629,Beat It,,4/4,,Michael Jackson,Eb,257.93430839,billboard
0275,Promises In The Dark,,4/4,,Pat Benatar,F,288.104489795,billboard
1161,Daddy's Home,,4/4,,Cliff Richard,E,180.819591836,billboard
0281,There's the Girl,,4/4,,Heart,B,235.389387755,billboard
0844,Burning Down The House,,4/4,,Talking Heads,D,241.13632653,billboard
0078,Dial My Heart,,4/4,,The Boys,A,265.45632653,billboard
0448,Jump (for My Love),,4/4,,The Pointer Sisters,A,241.88217687,billboard
0810,Unskinny Bop,,4/4,,Poison,Ab,229.459591836,billboard
0221,Feel Like Making Love,,4/4,,Roberta Flack,Eb,177.449795918,billboard
0477,Carrie-Anne,,4/4,,The Hollies,C,175.383673469,billboard
0645,(Sittin' On) The Dock Of The Bay,,4/4,,Otis Redding,G,164.780408163,billboard
0483,Right Place Wrong Time,,4/4,,Dr. John,Eb,335.020408163,billboard
1135,Loving Her Was Easier,,4/4,,Kris Kristofferson,C,226.716734693,billboard
0689,"The Anaheim, Azusa & Cucamonga Sewing Circle, Book Review And Timing Association",,4/4,,Jan & Dean,D,165.12,billboard
1132,Those Lazy-Hazy-Crazy Days Of Summer,,4/4,,Nat King Cole,Bb,145.03723356,billboard
1300,Where The Streets Have No Names,,4/4,,Pet Shop Boys,Bb,272.538503401,billboard
0484,Heart in Hand,,4/4,,Brenda Lee,C,151.04,billboard
0828,Journey To The Center Of The Mind,,4/4,,The Amboy Dukes,A,214.543673469,billboard
0479,Wendy,,4/4,,The Beach Boys,F,139.023673469,billboard
0821,Just Like Jesse James,,4/4,,Cher,Ab,246.308571428,billboard
0680,Years Ago,,4/4,,George Harrison,D,227.369795918,billboard
1104,What You See Is What You Get,,4/4,,Tina Turner,F,267.232675736,billboard
0022,Never My Love,,4/4,,The 5th Dimension,G,237.844897959,billboard
0210,She's A Lady,,4/4,,Tom Jones,D,149.603265306,billboard
0674,Sugar Shack,,4/4,,The Fireballs,G,123.852290249,billboard
0446,Back Home Again,,4/4,,John Denver,E,286.484897959,billboard
0228,Still Cruisin,,4/4,,The Beach Boys,F,216.293877551,billboard
0217,Jessie's Girl,,4/4,,Rick Springfield,D,196.503287981,billboard
0025,Chicago,,4/4,,Graham Nash,A,241.084081632,billboard
0819,Mercy Mercy Me (The Ecology),,4/4,,Marvin Gaye,E,151.286439909,billboard
1103,The Twist,,4/4,,Chubby Checker,E,156.299455782,billboard
0687,Need You Tonight,,4/4,,INXS,C,190.275918367,billboard
0391,It's Your Thing,,4/4,,The Isley Brothers,F,218.253061224,billboard
1071,Rock And Roll Never Forgets,,4/4,,Bob Seger,E,215.693990929,billboard
0157,Sleep Walk,,6/8,,Santo & Johnny,Db,143.207619047,billboard
1085,Make Me Smile,,4/4,,Chicago,Eb,265.778571428,billboard
0533,Baby You're Right,,4/4,,James Brown,D,179.258684807,billboard
0701,White Wedding,,4/4,,Billy Idol,B,253.382040816,billboard
0954,I Cried A Tear,,12/8,,LaVern Baker,A,156.238367346,billboard
0168,The Animals,,4/4,,San Franciscan Nights,C,200.646530612,billboard
0706,Living In The Past,,5/4,,Jethro Tull,C,203.468367346,billboard
0150,What's Love Got To Do With It,,4/4,,Tina Turner,G#,229.052131519,billboard
1082,Take Me Down,,4/4,,Alabama,C,223.973877551,billboard
0362,Last Kiss,,4/4,,Wednesday,E,156.081632653,billboard
1076,Can We Still Be Friends,,4/4,,Todd Rundgren,C#,216.482562358,billboard
0396,Fever,,4/4,,Peggy Lee,A,202.773333333,billboard
1244,Help!,,4/4,,The Beatles,A,139.618412698,billboard
1286,Sukiyaki,,4/4,,A Taste Of Honey,Eb,223.242448979,billboard
0354,Philadelphia Freedom,,4/4,,Elton John,Bb,323.352312925,billboard
0730,His Latest Flame,,4/4,,Elvis Presley,G,128.809795918,billboard
0502,I've Been Loving You Too Long (To Stop Now),,6/8,,Otis Redding,A,195.932517006,billboard
1040,Lay Down Sally,,4/4,,Eric Clapton,A,230.844081632,billboard
0192,Unforgettable,,12/8,,Dinah Washington,F,164.048979591,billboard
1272,Sidewalk Surfin',,4/4,,Jan & Dean,D,162.379591836,billboard
0965,Sweet Soul Music,,4/4,,Arthur Conley,C,143.075941043,billboard
0159,Little Sister,,4/4,,Elvis Presley,E,152.028231292,billboard
0991,The Bitch Is Back,,4/4,,Elton John,Ab,217.730612244,billboard
0195,Schoool's out,,4/4,,Alice Cooper,F#,261.276734693,billboard
0737,Shadow Dancing,,4/4,,Andy Gibb,G,273.711020408,billboard
1281,When It's Love,,4/4,,Van Halen,D,322.403265306,billboard
0353,I Can't Drive 55,,4/4,,Sammy Hagar,E,249.965714285,billboard
0996,I Want To Take You Higher,,4/4,,Ike & Tina Turner,Ab,173.008979591,billboard
1078,There'll Never Be,,4/4,,Switch,G,216.973061224,billboard
0708,Sara Smile,,4/4,,Daryl Hall & John Oates,D,186.174693877,billboard
0338,Through The Years,,4/4,,Kenny Rogers,G,285.67510204,billboard
1013,Time Will Reveal,,4/4,,Debarge,C,247.79755102,billboard
1221,I'm In Love,,4/4,,Wilson Pickett,E,152.53430839,billboard
0797,I Don't Love You Anymore,,4/4,,Teddy Pendergrass,G,243.561473922,billboard
0909,Kisses On The Wind,,4/4,,Neneh Cherry,D,237.400816326,billboard
0307,Cruisin',,4/4,,Smokey Robinson,E,270.027755102,billboard
0300,Here I Go Again,,4/4,,Whitesnake,G,278.308571428,billboard
0790,Everybody Loves Me but You,,12/8,,Brenda Lee,G,153.919024943,billboard
1226,All she wants is,,4/4,,Duran Duran,D,266.866938775,billboard
1014,Play That Funky Music,,4/4,,Wild Cherry,E,198.63510204,billboard
0309,All Through The Night,,4/4,,Cyndi Lauper,Ab,269.844897959,billboard
0560,Cecilia,,4/4,,Simon & Garfunkel,B,176.776621315,billboard
0752,Levon,,4/4,,Elton John,F,321.828571428,billboard
0336,Your Love Has Lifted Me Higher,,4/4,,Rita Coolidge,Db,242.912653061,billboard
0104,We Two,,4/4,,Little River Band,A,273.763265306,billboard
1210,Lovers Who Wander,,4/4,,Dion,C,152.015034013,billboard
1022,Surrender,,4/4,,Cheap Trick,Bb,256.0,billboard
0594,Situation,,4/4,,Yaz,C#,346.827755102,billboard
1228,Saturday Night,,4/4,,Bay City Rollers,G,178.121156462,billboard
0900,I Wish It Would Rain,,4/4,,The Temptations,Bb,173.606575963,billboard
1025,Over The Hills and Far Away,,4/4,,Led Zeppelin,G,307.644081632,billboard
1217,Last Dance,,4/4,,Donna Summer,Eb,199.653877551,billboard
0331,Jungle Boogie,,4/4,,Kool and the Gang,G,186.200816326,billboard
0755,Smokin' In The Boys Room,,4/4,,Brownsville station,D,178.886530612,billboard
0567,The Look,,4/4,,Roxette,A,237.975510204,billboard
0736,Do I Do,,4/4,,Stevie Wonder,B,629.315918367,billboard
0504,The Joker,,4/4,,Steve Miller Band,F,219.036734693,billboard
0160,If you need me,,4/4,,Solomon Burke,A,153.07755102,billboard
1280,Treat Her Like A Lady,,4/4,,Cornelius Brothers & Sister Rose,F#,166.191020408,billboard
0352,Good Vibrations,,4/4,,Marky Mark & The Funky Bunch,Ab,269.55755102,billboard
1046,Jamie,,4/4,,Eddie Holland,Eb,145.240816326,billboard
0194,Willie And The Hand Jive,,4/4,,Eric Clapton,A,702.275918367,billboard
1274,She Bop,,4/4,,Cyndi Lauper,A,228.838458049,billboard
0963,The Stroke,,4/4,,Billy Squier,D,208.222040816,billboard
0709,Caught Up In The Rapture,,4/4,,Anita Baker,D,317.570612244,billboard
0399,One Night,,12/8,,Elvis Presley,E,151.04,billboard
1273,We Don't Talk Anymore,,4/4,,Cliff Richard,C,253.648979591,billboard
1041,It Keeps Right On A-Hurtin',,4/4,,Johnny Tillotson,A,169.613061224,billboard
0193,Shadow Dancing,,4/4,,Andy Gibb,G,273.711020408,billboard
1287,Johnny Reb,,4/4,,Johnny Horton,E,141.440612244,billboard
0355,"I Rise, I Fall",,4/4,,Johnny Tillotson,E,138.24,billboard
0167,No Charge,,3/4,,Melba Montgomery,G,194.115918367,billboard
0503,Good Vibrations,,4/4,,Marky Mark & The Funky Bunch,Ab,269.55755102,billboard
0731,Lucille,,3/4,,Kenny Rogers,Bb,222.902857142,billboard
0990,Shapes Of Things,,4/4,,The Yardbirds,G,145.240816326,billboard
0158,Something About You,,4/4,,Level 42,E,227.265306122,billboard
0964,Hello Hello,,4/4,,The Sopwith Camel,C,145.137959183,billboard
0397,Kozmic Blues,,6/8,,Janis Joplin,A,264.254693877,billboard
1245,Paper Roses,,4/4,,Marie Osmond,Ab,161.567346938,billboard
0999,Hocus Pocus,,4/4,,Focus,A,206.733061224,billboard
0707,This Should Go On Forever,,4/4,,Rod Bernard,Gb,164.806530612,billboard
1048,Hooked On A Feeling,,4/4,,B.J. Thomas,A,191.190204081,billboard
0952,Feelin' Satisfied,,4/4,,Boston,E,251.506938775,billboard
1084,All Through The Night,,4/4,,Cyndi Lauper,Ab,269.844897959,billboard
0364,Evil Ways,,4/4,,Santana,G,238.282267573,billboard
0700,Does Anybody Really Know What Time It Is,,4/4,,Chicago,G,200.021315192,billboard
1070,Every Time I Think Of You,,4/4,,The Babys,G,243.30462585,billboard
0390,Young Hearts Run Free,,4/4,,Candi Staton,Eb,221.93632653,billboard
1242,Last Dance,,4/4,,Donna Summer,Eb,199.653877551,billboard
1289,There She Goes,,4/4,,The Las,G,162.56,billboard
0169,Don Gibson,,4/4,,Sea of Heartbreak,G,154.453333333,billboard
0559,Baby I'm Burnin',,4/4,,Dolly Parton,B,158.484897959,billboard
0901,Country Road,,4/4,,James Taylor,D,203.45185941,billboard
1229,You've got a Friend,,4/4,,Roberta Flack and Donny Hathaway,Ab,206.540272108,billboard
0330,Where Do You Wanna Go,,4/4,,The Fifth Dimension,G,145.005714285,billboard
0102,For The Good Times,,4/4,,Ray Price,Eb,230.426122448,billboard
0592,All she wants is,,4/4,,Duran Duran,D,266.866938775,billboard
1024,Baby What You Want Me To Do,,4/4,,Jimmy Reed,E,170.499478458,billboard
0798,Straight From The Heart,,4/4,,The Allman Brothers,A,227.422040816,billboard
0308,You Can't Roller Skate In A Buffalo Herd,,4/4,,Roger Miller,G,112.279818594,billboard
1211,You Don't Own Me,,4/4,,Lesley Gore,G,151.849795918,billboard
0561,Boulevard,,4/4,,Jackson Browne,A,201.351836734,billboard
0105,The Spirit of Radio,,4/4,,Rush,E,297.508571428,billboard
1218,Behind Closed Doors,,4/4,,Charlie Rich,Gb,175.542857142,billboard
0568,Dance Away,,4/4,,Roxy,Eb,226.56,billboard
0791,Hungry Eyes,,4/4,,Eric Carmen,F,248.424489795,billboard
1227,Chicago,,4/4,,25 or 6 to 4,A,290.01723356,billboard
0133,Detroit City,,4/4,,Bobby Bare,E,167.836734693,billboard
0765,Too Weak To Fight,,4/4,,Clarence Carter,Db,138.396734693,billboard
0339,Deeper Shade Of Soul,,4/4,,Urban Dance Squad,D,274.048049886,billboard
0550,Shake Your Groove Thing,,4/4,,Peaches and Herb,A,333.388707482,billboard
0762,Walk Like A Man,,4/4,,Grand Funk Railroad,E,245.23755102,billboard
0306,In The Navy,,4/4,,Village People,G,226.246530612,billboard
0134,I Had Too Much To Dream,,4/4,,Electric Prunes,D,179.983673469,billboard
1220,Get Ready,,4/4,,Rare Earth,D,169.698548752,billboard
1012,All This Time,,4/4,,Sting,G,295.523265306,billboard
0796,"You're The First, The Last, My Everything",,4/4,,Barry White,F,203.964081632,billboard
