id,biab_id,score_title,score_authors,file_path,jams_path
biab-internet-corpus_1821.jams,I Got The Sun In The Morning_id_01237_community.Mgu,I Got The Sun In The Morning - Irving Berlin,,../../partitions/biab-internet-corpus/raw/I Got The Sun In The Morning_id_01237_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1821.jams
biab-internet-corpus_1822.jams,Midnight_id_01789_community.Mgu,Midnight,,../../partitions/biab-internet-corpus/raw/Midnight_id_01789_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1822.jams
biab-internet-corpus_1823.jams,Otonuo (naested)_id_12050_allanah.MG4,Otonuo (Naested),,../../partitions/biab-internet-corpus/raw/Otonuo (naested)_id_12050_allanah.MG4,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1823.jams
biab-internet-corpus_1824.jams,Sally (lay Down)_id_12628_allanah.MGU,Sally(Lay Down)                             ,,../../partitions/biab-internet-corpus/raw/Sally (lay Down)_id_12628_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1824.jams
biab-internet-corpus_1825.jams,Dindi_id_08810_allanah.MG4,Dindi,,../../partitions/biab-internet-corpus/raw/Dindi_id_08810_allanah.MG4,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1825.jams
biab-internet-corpus_1826.jams,Checkin' Up On My Baby_id_03677_wdick.MGU,Checkin' Up On My baby ,,../../partitions/biab-internet-corpus/raw/Checkin' Up On My Baby_id_03677_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1826.jams
biab-internet-corpus_1827.jams,Au Privave_id_05988_midicons.MG1,Au Privave,,../../partitions/biab-internet-corpus/raw/Au Privave_id_05988_midicons.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1827.jams
biab-internet-corpus_1828.jams,Gloryland_id_00995_community.Mgu,Gloryland ,,../../partitions/biab-internet-corpus/raw/Gloryland_id_00995_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1828.jams
biab-internet-corpus_1829.jams,On A Clear Day_id_03733_wdick.MGU,"Clear Day,  On A  2                         ",,../../partitions/biab-internet-corpus/raw/On A Clear Day_id_03733_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1829.jams
biab-internet-corpus_1830.jams,"Man I Love, The_id_02645_community.Mgu",The Man I Love,,"../../partitions/biab-internet-corpus/raw/Man I Love, The_id_02645_community.Mgu",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1830.jams
biab-internet-corpus_1831.jams,We'll Never Know_id_02865_community.Mgu,We'll Never Know - Irving Berlin,,../../partitions/biab-internet-corpus/raw/We'll Never Know_id_02865_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1831.jams
biab-internet-corpus_1832.jams,While My Guitar Gently Weeps_id_05750_wdick.MGU,While My Guitar Gently Weeps,,../../partitions/biab-internet-corpus/raw/While My Guitar Gently Weeps_id_05750_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1832.jams
biab-internet-corpus_1833.jams,Red Top_id_12405_allanah.MG6,"Red Top, by L. Hampton- piano",,../../partitions/biab-internet-corpus/raw/Red Top_id_12405_allanah.MG6,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1833.jams
biab-internet-corpus_1834.jams,Hey Jude_id_04388_wdick.MG9,Hey Jude,,../../partitions/biab-internet-corpus/raw/Hey Jude_id_04388_wdick.MG9,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1834.jams
biab-internet-corpus_1835.jams,I Wish I Knew_id_01302_community.Mgu,I Wish I Knew             ,,../../partitions/biab-internet-corpus/raw/I Wish I Knew_id_01302_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1835.jams
biab-internet-corpus_1836.jams,Classical In Style Of Mozart_id_11225_allanah.MGU,classical in style of mozart,,../../partitions/biab-internet-corpus/raw/Classical In Style Of Mozart_id_11225_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1836.jams
biab-internet-corpus_1837.jams,Magic Moments_id_01724_community.Mgu,Magic Moments - Hal David & Burt Bacharach,,../../partitions/biab-internet-corpus/raw/Magic Moments_id_01724_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1837.jams
biab-internet-corpus_1838.jams,Three J's Blues_id_13611_allanah.MGU,Three J's Blues - Jimmy Hamilton,,../../partitions/biab-internet-corpus/raw/Three J's Blues_id_13611_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1838.jams
biab-internet-corpus_1839.jams,Foggy Mountain Top_id_09314_allanah.MGU,Foggy Mountain Top,,../../partitions/biab-internet-corpus/raw/Foggy Mountain Top_id_09314_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1839.jams
biab-internet-corpus_1840.jams,Tom Cat Blues_id_02771_community.Mgu,Tom Cat Blues - Jelly Roll Morton,,../../partitions/biab-internet-corpus/raw/Tom Cat Blues_id_02771_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1840.jams
biab-internet-corpus_1841.jams,"Straight, No Chaser_id_13117_allanah.MG1","Straight, No Chaser",,"../../partitions/biab-internet-corpus/raw/Straight, No Chaser_id_13117_allanah.MG1",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1841.jams
biab-internet-corpus_1842.jams,Smokey Mountain Rain_id_12866_allanah.MGU,SMOKEY MOUNTAIN RAIN                              ,,../../partitions/biab-internet-corpus/raw/Smokey Mountain Rain_id_12866_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1842.jams
biab-internet-corpus_1843.jams,Si Dios Me Quita La Vida_id_05342_wdick.MGU,Si Dios me quita la vida,,../../partitions/biab-internet-corpus/raw/Si Dios Me Quita La Vida_id_05342_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1843.jams
biab-internet-corpus_1844.jams,Without A Care_id_14172_allanah.MGU,Without A Care - Johnny Pumphandle,,../../partitions/biab-internet-corpus/raw/Without A Care_id_14172_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1844.jams
biab-internet-corpus_1845.jams,Bluze (Everyday)_id_00384_community.Mgu,Bluze (Everyday),,../../partitions/biab-internet-corpus/raw/Bluze (Everyday)_id_00384_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1845.jams
biab-internet-corpus_1846.jams,Midnight In Moscow_id_04891_wdick.MGU,Midnight in moscow,,../../partitions/biab-internet-corpus/raw/Midnight In Moscow_id_04891_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1846.jams
biab-internet-corpus_1847.jams,Yardbird Suite_id_14220_allanah.MG1,Yardbird Suite,,../../partitions/biab-internet-corpus/raw/Yardbird Suite_id_14220_allanah.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1847.jams
biab-internet-corpus_1848.jams,Alabama Jubilee_id_00092_community.Mgu,Alabama Jubilee,,../../partitions/biab-internet-corpus/raw/Alabama Jubilee_id_00092_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1848.jams
biab-internet-corpus_1849.jams,Heigh_id_09800_allanah.MGU,"Heigh-ho, Morey, Churchill",,../../partitions/biab-internet-corpus/raw/Heigh_id_09800_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1849.jams
biab-internet-corpus_1850.jams,Early Autumn_id_04033_wdick.MG1,Early Autumn,,../../partitions/biab-internet-corpus/raw/Early Autumn_id_04033_wdick.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1850.jams
biab-internet-corpus_1851.jams,Night Dreamer_id_01945_community.Mgh,Night Dreamer,,../../partitions/biab-internet-corpus/raw/Night Dreamer_id_01945_community.Mgh,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1851.jams
biab-internet-corpus_1852.jams,"Foggy Day, A_id_09311_allanah.MGU",FOGGY DAY,,"../../partitions/biab-internet-corpus/raw/Foggy Day, A_id_09311_allanah.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1852.jams
biab-internet-corpus_1853.jams,Like A Lover_id_10989_allanah.MG4,LIKE A LOVER                                      ,,../../partitions/biab-internet-corpus/raw/Like A Lover_id_10989_allanah.MG4,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1853.jams
biab-internet-corpus_1854.jams,Gentle Rain_id_09502_allanah.MG4,GENTLE RAIN                                       ,,../../partitions/biab-internet-corpus/raw/Gentle Rain_id_09502_allanah.MG4,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1854.jams
biab-internet-corpus_1855.jams,Accentuate The Positive_id_06883_allanah.MGU,Accentuate The Positive,,../../partitions/biab-internet-corpus/raw/Accentuate The Positive_id_06883_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1855.jams
biab-internet-corpus_1856.jams,Violet Song_id_13844_allanah.MGU,Violet Song,,../../partitions/biab-internet-corpus/raw/Violet Song_id_13844_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1856.jams
biab-internet-corpus_1857.jams,Angel Eyes_id_07176_allanah.MGU,Angel Eyes  w/verse          ,,../../partitions/biab-internet-corpus/raw/Angel Eyes_id_07176_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1857.jams
biab-internet-corpus_1858.jams,Freddie Freeloader_id_00934_community.Mgu,Freddie Freeloader - Miles Davis,,../../partitions/biab-internet-corpus/raw/Freddie Freeloader_id_00934_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1858.jams
biab-internet-corpus_1859.jams,Fricasse Ole_id_09402_allanah.MGU,FRICASSE OLE [OMIT PNO]                           ,,../../partitions/biab-internet-corpus/raw/Fricasse Ole_id_09402_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1859.jams
biab-internet-corpus_1860.jams,That's My Desire_id_02566_community.Mgu,That's My Desire - Helmy Kresa,,../../partitions/biab-internet-corpus/raw/That's My Desire_id_02566_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1860.jams
biab-internet-corpus_1861.jams,Ain't She Sweet_id_00084_community.Mgu,Ain't She Sweet,,../../partitions/biab-internet-corpus/raw/Ain't She Sweet_id_00084_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1861.jams
biab-internet-corpus_1862.jams,Eleanor Kane_id_00797_community.Mgu,Eleanor Kane                                ,,../../partitions/biab-internet-corpus/raw/Eleanor Kane_id_00797_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1862.jams
biab-internet-corpus_1863.jams,Riding High_id_02156_community.Mgu,Riding High - Cole Porter,,../../partitions/biab-internet-corpus/raw/Riding High_id_02156_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1863.jams
biab-internet-corpus_1864.jams,I Only Want A Buddy_id_01272_community.Mgu,I only want a buddy,,../../partitions/biab-internet-corpus/raw/I Only Want A Buddy_id_01272_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1864.jams
biab-internet-corpus_1865.jams,Havenigala (israel)_id_09771_allanah.MG5,Havenigala (Israel)                               ,,../../partitions/biab-internet-corpus/raw/Havenigala (israel)_id_09771_allanah.MG5,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1865.jams
biab-internet-corpus_1866.jams,Eighty_id_09030_allanah.MGU,EIGHTY-ONE,,../../partitions/biab-internet-corpus/raw/Eighty_id_09030_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1866.jams
biab-internet-corpus_1867.jams,Beautiful River_id_03333_wdick.MG2,Beautiful River,,../../partitions/biab-internet-corpus/raw/Beautiful River_id_03333_wdick.MG2,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1867.jams
biab-internet-corpus_1868.jams,Proud Mary_id_12288_allanah.MGC,PROUD MARY                                           ,,../../partitions/biab-internet-corpus/raw/Proud Mary_id_12288_allanah.MGC,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1868.jams
biab-internet-corpus_1869.jams,Tryin' To Fly_id_02798_community.Mgu,Tryin' To Fly,,../../partitions/biab-internet-corpus/raw/Tryin' To Fly_id_02798_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1869.jams
biab-internet-corpus_1870.jams,Beautiful Friendship_id_03329_wdick.MG1,Beautiful Friendship                     ,,../../partitions/biab-internet-corpus/raw/Beautiful Friendship_id_03329_wdick.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1870.jams
biab-internet-corpus_1871.jams,Beach Girls_id_07547_allanah.MGU,Beach Girls - BosaNuvo.sty demo - -,,../../partitions/biab-internet-corpus/raw/Beach Girls_id_07547_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1871.jams
biab-internet-corpus_1872.jams,I've Got You Under My Skin_id_10001_allanah.MGI,"* I,ve Got You Under My Skin                      ",,../../partitions/biab-internet-corpus/raw/I've Got You Under My Skin_id_10001_allanah.MGI,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1872.jams
biab-internet-corpus_1873.jams,Is You Is Or Is You Ain't My Baby_id_01444_community.Mgu,Is You Is Or Is You Ain't My Baby - Louis Jordan,,../../partitions/biab-internet-corpus/raw/Is You Is Or Is You Ain't My Baby_id_01444_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1873.jams
biab-internet-corpus_1874.jams,Norwegian Wood_id_11825_allanah.MGU,Norwegian Wood By The Beatles (Reggae Version),,../../partitions/biab-internet-corpus/raw/Norwegian Wood_id_11825_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1874.jams
biab-internet-corpus_1875.jams,As Long As I Live_id_07290_allanah.MGU,AS LONG AS I LIVE,,../../partitions/biab-internet-corpus/raw/As Long As I Live_id_07290_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1875.jams
biab-internet-corpus_1876.jams,Songs_id_02352_community.Mgu,Songs,,../../partitions/biab-internet-corpus/raw/Songs_id_02352_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1876.jams
biab-internet-corpus_1877.jams,Bavarian Folk Dance_id_07541_allanah.MG8,BAVARIAN FOLK DANCE [omit Pno]                         ,,../../partitions/biab-internet-corpus/raw/Bavarian Folk Dance_id_07541_allanah.MG8,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1877.jams
biab-internet-corpus_1878.jams,Maid Behind The Bar_id_11250_allanah.MGU,Maid behind the bar,,../../partitions/biab-internet-corpus/raw/Maid Behind The Bar_id_11250_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1878.jams
biab-internet-corpus_1879.jams,Namely You_id_01914_community.Mgu,Namely You,,../../partitions/biab-internet-corpus/raw/Namely You_id_01914_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1879.jams
biab-internet-corpus_1880.jams,"Little Tear, A_id_06830_allanah.MG4",A Little Tear,,"../../partitions/biab-internet-corpus/raw/Little Tear, A_id_06830_allanah.MG4",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1880.jams
biab-internet-corpus_1881.jams,Viennese Waltz_id_13839_allanah.MGU,VIENNESE WALTZ [OMIT PNO]                         ,,../../partitions/biab-internet-corpus/raw/Viennese Waltz_id_13839_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1881.jams
biab-internet-corpus_1882.jams,Sweet City Woman_id_02483_community.Mgu,Sweet City Woman - Stampeders,,../../partitions/biab-internet-corpus/raw/Sweet City Woman_id_02483_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1882.jams
biab-internet-corpus_1883.jams,"Tender Trap, The_id_13507_allanah.MGU",The Tender Trap,,"../../partitions/biab-internet-corpus/raw/Tender Trap, The_id_13507_allanah.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1883.jams
biab-internet-corpus_1884.jams,I'll See You Again_id_01329_community.Mgu,I'll See You Again,,../../partitions/biab-internet-corpus/raw/I'll See You Again_id_01329_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1884.jams
biab-internet-corpus_1885.jams,Getting Sentimental Over You_id_09521_allanah.MGU,Getting sentimental over you piano med storband,,../../partitions/biab-internet-corpus/raw/Getting Sentimental Over You_id_09521_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1885.jams
biab-internet-corpus_1886.jams,We're Off To See The Wizard_id_02869_community.Mgx,We're Off To See The Wizard,,../../partitions/biab-internet-corpus/raw/We're Off To See The Wizard_id_02869_community.Mgx,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1886.jams
biab-internet-corpus_1887.jams,Frankie And Johnny_id_09382_allanah.MGU,FRANKIE AND JOHNNY,,../../partitions/biab-internet-corpus/raw/Frankie And Johnny_id_09382_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1887.jams
biab-internet-corpus_1888.jams,Sophisticated Lady_id_12977_allanah.MG1,SOPHISTICATED LADY,,../../partitions/biab-internet-corpus/raw/Sophisticated Lady_id_12977_allanah.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1888.jams
biab-internet-corpus_1889.jams,No More Blues_id_11804_allanah.MGU,No More Blues (Chega De Saudade) - Antonio Carlos Jobim,,../../partitions/biab-internet-corpus/raw/No More Blues_id_11804_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1889.jams
biab-internet-corpus_1890.jams,Stranger In Paradise_id_11745_wdick.MG9,Stranger in Paradise,,../../partitions/biab-internet-corpus/raw/Stranger In Paradise_id_11745_wdick.MG9,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1890.jams
biab-internet-corpus_1891.jams,Dream A Little Dream Of Me_id_04004_wdick.MG1,Dream a Little Dream of Me,,../../partitions/biab-internet-corpus/raw/Dream A Little Dream Of Me_id_04004_wdick.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1891.jams
biab-internet-corpus_1892.jams,Let It Grow (eric Clapton)_id_04738_wdick.MG9,Let It Grow (Eric Clapton),,../../partitions/biab-internet-corpus/raw/Let It Grow (eric Clapton)_id_04738_wdick.MG9,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1892.jams
biab-internet-corpus_1893.jams,Baby Elephant Walk_id_00226_community.Mgu,Baby Elephant Walk,,../../partitions/biab-internet-corpus/raw/Baby Elephant Walk_id_00226_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1893.jams
biab-internet-corpus_1894.jams,Everytime We Say Goodbye_id_04108_wdick.MGU,Everytime We Say Good-bye,,../../partitions/biab-internet-corpus/raw/Everytime We Say Goodbye_id_04108_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1894.jams
biab-internet-corpus_1895.jams,Jive At Five_id_10666_allanah.MG1,JIVE AT FIVE,,../../partitions/biab-internet-corpus/raw/Jive At Five_id_10666_allanah.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1895.jams
biab-internet-corpus_1896.jams,Alley Cat_id_00129_community.Mgu,Alleycat,,../../partitions/biab-internet-corpus/raw/Alley Cat_id_00129_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1896.jams
biab-internet-corpus_1897.jams,Poor Butterfly_id_12245_allanah.MGU,Poor Butterfly,,../../partitions/biab-internet-corpus/raw/Poor Butterfly_id_12245_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1897.jams
biab-internet-corpus_1899.jams,I Guess I'll Have To Change My Plan_id_01240_community.Mgu,I Guess I'll Have To Change My Plan,,../../partitions/biab-internet-corpus/raw/I Guess I'll Have To Change My Plan_id_01240_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1899.jams
biab-internet-corpus_1900.jams,All Alone_id_00102_community.Mg8,All Alone,,../../partitions/biab-internet-corpus/raw/All Alone_id_00102_community.Mg8,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1900.jams
biab-internet-corpus_1901.jams,Johnny B. Goode_id_10682_allanah.MG7,JOHNNY B. GOODE                                   ,,../../partitions/biab-internet-corpus/raw/Johnny B. Goode_id_10682_allanah.MG7,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1901.jams
biab-internet-corpus_1902.jams,Swingin' The Blues_id_05477_wdick.MGU,Swingin' The Blues,,../../partitions/biab-internet-corpus/raw/Swingin' The Blues_id_05477_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1902.jams
biab-internet-corpus_1903.jams,I Had The Craziest Dream_id_01241_community.Mgu,I Had The Craziest Dream,,../../partitions/biab-internet-corpus/raw/I Had The Craziest Dream_id_01241_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1903.jams
biab-internet-corpus_1904.jams,Palladium_id_02049_community.Mgu,Palladium - Weather Report,,../../partitions/biab-internet-corpus/raw/Palladium_id_02049_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1904.jams
biab-internet-corpus_1905.jams,"Old Fashioned Way, The_id_06489_midicons.MGU",Old Fashioned way,,"../../partitions/biab-internet-corpus/raw/Old Fashioned Way, The_id_06489_midicons.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1905.jams
biab-internet-corpus_1906.jams,Movin' It Down The Line_id_11518_allanah.MGU,Movin' It Down The Line,,../../partitions/biab-internet-corpus/raw/Movin' It Down The Line_id_11518_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1906.jams
biab-internet-corpus_1907.jams,Santa Lucia_id_05290_wdick.MG8,Santa Lucia                                       ,,../../partitions/biab-internet-corpus/raw/Santa Lucia_id_05290_wdick.MG8,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1907.jams
biab-internet-corpus_1908.jams,Bye Bye Blues_id_03564_wdick.MGU,Bye Bye Blues,,../../partitions/biab-internet-corpus/raw/Bye Bye Blues_id_03564_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1908.jams
biab-internet-corpus_1909.jams,Minnet_id_01798_community.Mgu,Minnet,,../../partitions/biab-internet-corpus/raw/Minnet_id_01798_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1909.jams
biab-internet-corpus_1910.jams,Welcome To Lover's Beach_id_02874_community.Mgu,Welcome To Lover's Beach,,../../partitions/biab-internet-corpus/raw/Welcome To Lover's Beach_id_02874_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1910.jams
biab-internet-corpus_1911.jams,I'm Leaning On A Lamp Post_id_01353_community.Mgu,I'm Leaning on a Lamp Post,,../../partitions/biab-internet-corpus/raw/I'm Leaning On A Lamp Post_id_01353_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1911.jams
biab-internet-corpus_1912.jams,"Waltz#3 In G#m , Op.39_id_08118_allanah.MGU","Waltz#3 in G#m , Op.39 - Brahms",,"../../partitions/biab-internet-corpus/raw/Waltz#3 In G#m , Op.39_id_08118_allanah.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1912.jams
biab-internet-corpus_1913.jams,Misty_id_11434_allanah.MGU,Misty,,../../partitions/biab-internet-corpus/raw/Misty_id_11434_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1913.jams
biab-internet-corpus_1914.jams,Dock Of The Bay_id_03947_wdick.MG9,Dock Of The Bay,,../../partitions/biab-internet-corpus/raw/Dock Of The Bay_id_03947_wdick.MG9,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1914.jams
biab-internet-corpus_1915.jams,Killer Joe_id_01577_community.Mgu,Killer Joe,,../../partitions/biab-internet-corpus/raw/Killer Joe_id_01577_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1915.jams
biab-internet-corpus_1916.jams,Jenny's Welcome To Charlie_id_10650_allanah.MGU,Jenny's Welcome to Charlie,,../../partitions/biab-internet-corpus/raw/Jenny's Welcome To Charlie_id_10650_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1916.jams
biab-internet-corpus_1917.jams,Can I Help It_id_00476_community.Mgu,Can I Help It ,,../../partitions/biab-internet-corpus/raw/Can I Help It_id_00476_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1917.jams
biab-internet-corpus_1918.jams,Beale Street Blues_id_00260_community.Mgu,Beale Street Blues - W.C. Handy,,../../partitions/biab-internet-corpus/raw/Beale Street Blues_id_00260_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1918.jams
biab-internet-corpus_1919.jams,Steppin' Out With My Baby_id_05431_wdick.MGU,Steppin' Out With My Baby ,,../../partitions/biab-internet-corpus/raw/Steppin' Out With My Baby_id_05431_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1919.jams
biab-internet-corpus_1920.jams,And Let The Rest Of The World Go By_id_00157_community.Mgu,And Let The rest Of The World Go By,,../../partitions/biab-internet-corpus/raw/And Let The Rest Of The World Go By_id_00157_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1920.jams
biab-internet-corpus_1921.jams,"Sheik Of Araby, The_id_02245_community.Mgu",Sheik Of Araby,,"../../partitions/biab-internet-corpus/raw/Sheik Of Araby, The_id_02245_community.Mgu",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1921.jams
biab-internet-corpus_1922.jams,Flamingo_id_09282_allanah.MGU,FLAMINGO,,../../partitions/biab-internet-corpus/raw/Flamingo_id_09282_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1922.jams
biab-internet-corpus_1923.jams,Key Largo_id_01576_community.Mgx,Key Largo,,../../partitions/biab-internet-corpus/raw/Key Largo_id_01576_community.Mgx,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1923.jams
biab-internet-corpus_1924.jams,Trip To Durrow_id_13713_allanah.MGU,Trip to Durrow,,../../partitions/biab-internet-corpus/raw/Trip To Durrow_id_13713_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1924.jams
biab-internet-corpus_1925.jams,Mazurka In Am No. 4_id_08601_allanah.MGU,"Mazurka in Am - Chopin Op67,no4",,../../partitions/biab-internet-corpus/raw/Mazurka In Am No. 4_id_08601_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1925.jams
biab-internet-corpus_1926.jams,"Symphony#6 In F, Op.68 1st Mvt Allegro_id_08106_allanah.MGU","Symphony#6 in F, Op.68 1st mvt Allegro- Beethoven",,"../../partitions/biab-internet-corpus/raw/Symphony#6 In F, Op.68 1st Mvt Allegro_id_08106_allanah.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1926.jams
biab-internet-corpus_1927.jams,"Blue Of The Night, The_id_13428_community.Mgu",The Blue Of The Night,,"../../partitions/biab-internet-corpus/raw/Blue Of The Night, The_id_13428_community.Mgu",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1927.jams
