root,type,additions,bass,duration,lexical schema,coord middle,coord end
7,"b5,7",,,2,D,False,False
0,M7,,,4,T,False,False
2,%7,,,4,D,True,False
4,m7,,,4,D,True,False
5,m7,,,2,D_Tt,False,False
10,7,,,2,D_Tt_Rep,False,False
4,m7,,,2,D,False,True
3,7,,,2,D_Tt,False,False
2,m7,,,2,D,False,True
1,7,,,2,D_Tt,False,False
0,M7,,,8,T,False,False
11,%7,,,4,D,False,False
4,7,,,4,D,False,False
9,m,6,,6,D_Rep,False,False
9,m7,,,2,D,False,False
2,7,,,4,D_Rep,False,False
2,"b5,7",,,4,D_Rep,False,False
2,%7,,,4,D,False,False
7,"b5,7",,,4,D,False,False
0,M7,,,4,T,False,False
2,%7,,,4,D,True,False
4,m7,,,4,D,True,False
5,m7,,,2,D_Tt,False,False
10,7,,,2,D_Tt_Rep,False,False
4,m7,,,2,D,False,True
3,7,,,2,D_Tt,False,False
2,m7,,,2,D,False,True
1,7,,,2,D_Tt,False,False
0,M7,,,8,T,False,False
5,M7,,,4,T,False,False
5,m7,,,2,D_Tt,False,False
10,7,,,2,D_Tt_Rep,False,False
4,m7,,,4,D,False,False
9,7,b9,,4,D,False,False
2,m7,,,4,D,False,False
1,7,,,4,D_Tt,False,False
0,,6,,8,T,False,False
2,m7,,,1,D,False,False
7,7,,,1,D,False,False
0,M7,,,2,T,False,False
5,m7,,,1,D,False,False
10,7,,,1,D,False,False
3,M7,,,2,T,False,False
11,m7,,,1,D,False,False
4,7,,,1,D,False,False
9,M7,,,2,T,False,False
8,m7,,,1,D,False,False
1,7,,,1,D,False,False
6,M7,,,2,T,False,False
2,m7,,,1,D,False,False
7,7,,,1,D,False,False
0,M7,,,2,T,False,False
5,m7,,,1,D,False,False
10,7,,,1,D,False,False
3,M7,,,2,T,False,False
2,m7,,,1,D,False,False
7,7,,,1,D,False,False
0,M7,,,4,T_Rep,False,False
2,m7,,,4,TC_II,False,False
0,M7,,,4,T,False,False
2,m7,,0,2,TC_IIb,False,False
2,m7,,,1,D,False,False
7,7,,,1,D,False,False
0,M7,,,4,T,False,False
0,m,,,4,T_Rep,False,False
0,m7,,10,4,T,False,False
2,7,,9,4,D_Rep,False,False
2,7,,,4,D_Rep,False,False
2,%7,,,4,D,False,False
7,7,b9,,4,D,False,False
0,m,,,4,T,False,False
2,%7,,,2,D,False,False
7,7,b9,,2,D,False,False
0,m,,,4,T,False,False
9,%7,,,2,D,False,False
2,7,,,2,D,False,False
7,m7,,,8,D,True,False
8,M7,,,8,D_Tt,False,False
7,7,b9,,8,D,False,True
0,m,,,4,T_Rep,False,False
0,m7,,10,4,T,False,False
2,7,,9,4,D_Rep,False,False
2,7,,,4,D_Rep,False,False
2,%7,,,4,D,False,False
7,7,b9,,4,D,False,False
0,m,,,4,T,False,False
0,7,b9,,4,D,False,False
5,m,,,2,T_Rep,False,False
5,m7,,3,2,T,False,False
7,7,,2,2,D_Rep,False,False
7,7,,,2,D,False,False
0,m,,,4,T_Rep,False,False
0,m7,,10,4,T,False,False
9,%7,,,4,Dim_bVII,False,False
8,m,6,,4,Dim_III,False,False
0,m,,,4,T,False,False
7,7,,,4,D,False,False
0,M7,,,4,T,False,False
9,aug7,,1,4,D,False,False
2,m7,,,8,D,False,False
7,"sus4,7",,,2,D_Rep,False,False
7,7,,,6,D,False,False
0,o7,,,4,Pass_I,False,False
0,M7,,,4,T,False,False
4,m7,,,4,D,False,False
3,o7,,,4,D_Tt,False,False
2,m7,,,8,D_Rep,False,False
2,7,,,8,D_Rep,False,False
2,%7,,,4,D,False,False
7,7,,,4,D,False,False
0,M7,,,2,T_Rep,False,False
0,M7,,11,2,T,False,False
9,m7,,,4,D,False,False
2,7,,,8,D,True,False
4,7,,,8,D,False,False
9,m7,,,2,D,False,False
8,m7,,,2,D_Tt,False,True
7,m7,,,2,D,False,False
0,7,b9,,2,D,False,False
5,M7,,,4,T,False,False
5,m7,,,4,D_Tt,False,False
4,m7,,,4,D,False,False
9,7,,,2,D_Rep,False,False
9,aug7,,,2,D,False,False
2,7,,,4,D_Rep,False,False
2,m7,,,2,D,False,False
7,"sus4,7",,5,2,D,True,False
2,m7,,,4,D,True,False
9,aug7,,,4,D,False,False
2,7,,,4,D_Rep,False,False
2,m7,,,2,D,False,True
7,"sus4,7",,,2,D,False,True
0,,6,,8,T,False,False
2,7,#11,,4,D,True,False
0,7,#11,,4,D_Bd,False,False
2,7,,,2,D,True,True
0,7,,,2,D_Bd_Rep,False,False
9,7,,,4,D,False,False
2,m7,,,4,D,False,True
7,7,,,4,D,False,False
0,,6,,5,T,False,False
11,7,,,1,D,False,False
10,7,,,1,D_Tt,False,False
9,7,,,1,D,False,False
2,7,#11,,4,D,True,False
0,7,#11,,4,D_Bd,False,False
2,7,,,2,D,True,True
0,7,,,2,D_Bd_Rep,False,False
9,7,,,4,D,False,False
2,m7,,,4,D,False,True
7,7,,,4,D,False,False
0,,6,,7,T,False,False
10,7,,,1,D,True,False
5,m7,,,2,D,False,False
10,7,,,2,D,True,True
7,m7,,,2,D,False,False
6,o7,,,2,D_Tt,False,False
5,m7,,,2,D,False,False
4,7,,,2,D_Tt_Rep,False,False
10,m7,,3,2,D,False,True
3,7,,,2,D,False,False
8,M7,,,2,T,False,False
8,m7,,,1,D,False,False
1,7,,,1,D,False,False
6,M7,,,4,T,False,False
6,m7,,,4,D_Rep,False,False
0,7,,,1,D_Tt,False,False
11,7,,,1,D,False,False
10,7,,,1,D_Tt,False,False
9,7,,,1,D,False,False
2,7,#11,,4,D,True,False
0,7,#11,,4,D_Bd,False,False
2,7,,,2,D,True,True
0,7,,,2,D_Bd_Rep,False,False
9,7,,,4,D,False,False
2,m7,,,4,D,False,True
7,7,,,4,D,False,False
0,,6,,8,T,False,False
0,M7,,,3,T_Rep,False,False
5,m,6,,3,TC_IV,False,False
0,M7,,,3,T_Rep,False,False
5,m,6,,3,TC_IV,False,False
0,M7,,,3,T_Rep,False,False
5,m,6,,2,TC_IV,False,False
0,,,,1,T,False,False
11,%7,,,3,D,False,False
4,7,#9,,3,D,False,False
9,m7,,,3,T,False,False
4,7,b9,,3,D,False,False
9,m7,,,3,T,False,False
4,7,b9,,3,D,False,False
9,m7,,,3,D,False,False
2,7,,,3,D_Rep,False,False
2,m7,9,7,3,D,False,False
7,7,,,3,D,False,False
0,M7,,,3,T_Rep,False,False
5,m,6,,3,TC_IV,False,False
0,M7,,,3,T_Rep,False,False
5,m,6,,3,TC_IV,False,False
0,M7,,,3,T,False,False
4,aug7,#9,,3,Aug_bII,False,False
5,M7,,,3,T,False,False
10,7,9,,2,D_Bd_Rep,False,False
2,%7,,,1,Dim_bVII,False,False
0,M7,,7,3,T,False,False
5,m,6,8,3,TC_IVb,False,False
9,m7,,,3,D,False,False
2,7,,,3,D_Rep,False,False
2,m7,9,7,3,D,False,False
7,7,,,3,D,False,False
0,M7,,,3,T_Rep,False,False
5,m,6,,3,TC_IV,False,False
0,M7,,,3,T_Rep,False,False
5,m,6,,3,TC_IV,False,False
0,M7,,,3,T,False,False
0,M7,,,2,T_Rep,False,False
2,m7,,,2,TC_II,False,False
4,m7,,,2,T_III,False,False
2,m7,,,2,TC_IIb,False,False
10,7,,,2,D_Tt,False,False
9,7,,,2,D,False,False
2,%7,,,2,D,False,False
7,7,,,2,D,False,False
0,7,,,4,D,False,False
5,7,,,2,T,False,False
6,o7,,,2,Pass_bV,False,False
0,7,,7,2,T,False,False
9,7,#9,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,M7,,,2,T_Rep,False,False
2,m7,,,2,TC_II,False,False
4,m7,,,2,T_III,False,False
2,m7,,,2,TC_IIb,False,False
10,7,,,2,D_Tt,False,False
9,7,,,2,D,False,False
2,%7,,,2,D,False,False
7,7,,,2,D,False,False
0,7,,,4,D,False,False
5,7,,,2,T,False,False
6,o7,,,2,Pass_bV,False,False
0,7,,7,2,T,False,False
9,7,#9,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,7,,,8,T,False,False
5,7,,,8,TC_IVb,False,False
2,7,,,8,D,False,False
7,7,,,8,D,False,False
0,M7,,,2,T_Rep,False,False
2,m7,,,2,TC_II,False,False
4,m7,,,2,T_III,False,False
2,m7,,,2,TC_IIb,False,False
10,7,,,2,D_Tt,False,False
9,7,,,2,D,False,False
2,%7,,,2,D,False,False
7,7,,,2,D,False,False
0,7,,,4,D,False,False
5,7,,,2,T,False,False
6,o7,,,2,Pass_bV,False,False
0,7,,7,2,T,False,False
9,7,#9,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,1,D,False,False
0,,,,1,T,False,False
0,7,#9,,15,T,False,False
0,7,,,1,D,False,False
5,7,,,7,T,False,False
5,7,,,1,S,False,False
0,7,#9,,8,T,False,False
7,7,,,4,D,False,False
5,7,,,4,TC_IV,False,False
0,7,#9,,8,T,False,False
0,M7,,,2,T_Rep,False,False
0,,6,,2,T,False,False
4,m7,,,2,D,False,False
3,o7,,,2,D_Tt,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,False
0,M7,,,2,T_Rep,False,False
0,,6,,2,T,False,False
7,m7,,,2,D,False,False
0,7,,,2,D,False,False
5,M7,,,4,T,False,False
10,7,,,4,D_Bd,False,False
0,M7,,,2,T_Rep,False,False
0,,6,,2,T,False,False
5,7,,,4,D_Tt,False,False
4,7,,,2,D,False,False
9,7,,,2,D,False,False
2,7,,,2,D,False,False
7,7,,,2,D,False,False
0,M7,,,2,T_Rep,False,False
0,,6,,2,T,False,False
4,m7,,,2,D,False,False
3,o7,,,2,D_Tt,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,False
0,M7,,,2,T_Rep,False,False
0,,6,,2,T,False,False
7,m7,,,2,D,False,False
0,7,,,2,D,False,False
5,M7,,,4,T,False,False
10,7,,,4,D_Bd,False,False
0,M7,,,2,T_Rep,False,False
0,,6,,2,T,False,False
5,7,,,2,TC_IVb,False,False
7,"sus4,7",,,2,D,False,False
0,,6,,2,T_Rep,False,False
5,7,,,2,TC_IV,False,False
0,,6,,4,T,False,False
8,M7,,,4,T_Rep,False,False
8,,6,,4,T,False,False
1,M7,,,4,TC_IVb,False,False
10,m7,,,4,D,False,False
3,7,,,8,D,False,False
8,,6,,4,T,False,False
10,m7,,,2,D,False,False
3,"sus4,7",,,2,D,False,False
8,M7,,,4,T_Rep,False,False
8,,6,,4,T,False,False
7,M7,,,4,D_Bd_Rep,False,False
4,m7,,,4,D,False,False
9,m7,,,4,D,False,False
2,7,,,4,D,False,False
7,7,,,8,D,False,False
0,M7,,,2,T_Rep,False,False
0,,6,,2,T,False,False
4,m7,,,2,D,False,False
3,o7,,,2,D_Tt,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,False
0,M7,,,2,T_Rep,False,False
0,,6,,2,T,False,False
7,m7,,,2,D,False,False
0,7,,,2,D,False,False
5,M7,,,4,T,False,False
10,7,,,4,D_Bd,False,False
0,M7,,,2,T_Rep,False,False
0,,6,,2,T,False,False
5,7,,,4,TC_IVb,False,False
4,%7,,,2,D_Rep,False,False
10,7,,,2,D_Tt,False,False
9,7,,,2,D_Rep,False,False
3,7,"9,#11",,2,D_Tt,False,False
2,7,,,4,D_Rep,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,,6,,8,T,False,False
7,7,,,4,D,True,False
5,7,,,4,D_Bd,False,False
7,7,,,3,D,True,True
4,aug7,,,1,D,False,False
9,7,,,4,D,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,True
0,,,,2,T_Rep,False,False
5,,,,2,TC_IV,False,False
0,o7,,,2,Pass_I,False,False
0,,6,,2,T,False,False
7,7,,,4,D,True,False
5,7,,,4,D_Bd,False,False
7,7,,,3,D,True,True
4,aug7,,,1,D,False,False
9,7,,,4,D,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,True
0,,,,2,T_Rep,False,False
5,,,,2,TC_IV,False,False
0,o7,,,2,Pass_I,False,False
0,,6,,2,T,False,False
4,7,,,2,D,True,False
5,7,,,2,D_Tt,False,False
4,7,,,4,D,False,True
9,m7,,,4,D,False,False
2,7,,,4,D,False,False
7,7,,,2,D,True,False
2,7,,,2,D,False,False
7,7,,,2,D,True,True
10,7,,,1,D_Tt,False,False
9,aug7,,,1,D,False,False
2,7,,,4,D,False,False
7,aug7,,,4,D_Rep,False,False
7,7,,,4,D,True,True
5,7,,,4,D_Bd,False,False
7,7,,,3,D,True,True
4,aug7,,,1,D,False,False
9,7,,,4,D,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,True
0,,,,2,T_Rep,False,False
5,,,,2,TC_IV,False,False
0,o7,,,2,Pass_I,False,False
0,,6,,2,T,False,False
0,m,6,,16,T,False,False
6,M7,,,16,D_Rep,False,False
6,7,,,8,D,False,False
11,7,b9,,8,D_Rep,False,False
5,7,,,4,D_Tt,False,False
10,7,,,4,D_Tt,False,False
3,,,,4,D_Tt,False,False
8,7,,,4,D_Tt,True,False
5,7,,,4,D_Tt,False,False
10,7,,,4,D_Tt,False,False
3,,,,4,D_Tt,False,False
8,7,,,2,D_Tt,False,True
7,7,,,2,D,False,False
0,m,,,4,T,False,False
0,,6,,4,T,False,False
11,%7,,,2,D,False,False
4,7,,,2,D,False,False
9,m,,,4,T,False,False
7,m7,,,2,D,False,False
0,7,,,2,D,False,False
5,7,,,4,T,False,False
4,m7,,,2,D,False,False
9,7,,,2,D,False,False
2,7,,,4,D,False,False
7,7,,,4,D,False,False
0,,6,,4,T,False,False
11,%7,,,2,D,False,False
4,7,,,2,D,False,False
9,m,,,4,T,False,False
7,m7,,,2,D,False,False
0,7,,,2,D,False,False
5,7,,,4,T,False,False
4,m7,,,2,D,False,False
9,7,,,2,D,False,False
2,7,,,2,D,False,False
7,7,,,2,D,False,False
0,,6,,4,T,False,False
7,m,,,2,D_Rep,False,False
7,"m,M7",,,2,D_Rep,False,False
7,m7,,,2,D,False,False
0,7,,,2,D,False,False
5,M7,,,8,T,False,False
10,m7,,,4,D_Tt,False,False
3,7,,,4,D_Tt,False,False
8,M7,,,4,D_Tt_Rep,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,,6,,4,T,False,False
11,%7,,,2,D,False,False
4,7,,,2,D,False,False
9,m,,,4,T,False,False
7,m7,,,2,D,False,False
0,7,,,2,D,False,False
5,7,,,4,T,False,False
4,m7,,,2,D,False,False
9,7,,,2,D,False,False
2,7,,,2,D,False,False
7,7,,,2,D,False,False
0,,,,4,T,False,False
0,m7,11,,24,T_Rep,False,False
8,M7,,,12,T_bVI,False,False
7,aug7,b9,,3,D,True,False
8,7,#11,,3,D_Tt,False,False
7,aug7,b9,,6,D,False,True
0,m7,11,,12,T,False,False
7,"sus4,7",b9,,8,D,True,False
2,"sus4,7",b9,,8,D,True,False
4,%7,,,2,D,False,False
9,aug7,,,2,D,False,False
2,m7,,,4,D_Rep,False,False
2,%7,,7,2,D,False,True
7,aug7,,,2,D,False,True
0,m7,,,4,T,False,False
5,m7,,10,2,D_Tt,False,False
10,7,b9,,2,D_Tt,False,False
3,m7,,,2,D_Tt,True,False
10,7,b9,,2,D_Tt_Rep,False,False
4,%7,,,2,D,False,False
9,aug7,,,2,D,False,True
2,"sus4,7",b9,,4,D,True,False
4,%7,,,2,D,False,False
9,aug7,,,2,D,False,False
2,m7,,,4,D_Rep,False,False
2,%7,,7,2,D,False,True
7,aug7,,,2,D,False,False
0,m7,,,4,T,False,False
5,m7,,,4,D_Tt,False,False
10,7,,,4,D_Tt,False,False
3,m7,,,8,D_Tt,True,False
4,%7,,,4,D,False,False
9,aug7,,,4,D,False,True
2,m7,,,8,D_Rep,False,False
8,7,,,4,D_Tt,False,False
7,aug7,,,4,D,False,False
0,m7,,,8,T,False,False
0,7,,,4,T_Rep,False,False
5,7,,,4,TC_IV,False,False
0,7,,,7,T,False,False
0,7,,,1,D,False,False
5,7,,,8,T,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,False
0,7,,,4,T,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,7,,,4,T_Rep,False,False
5,7,,,4,TC_IV,False,False
0,7,,,7,T,False,False
0,7,,,1,D,False,False
5,7,,,8,T,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,False
0,7,,,8,T,False,False
0,m7,9,,4,T_Rep,False,False
0,"#5,m7",9,,4,T_Rep,False,False
0,m7,9,,4,T_Rep,False,False
0,"#5,m7",9,,4,T_Rep,False,False
0,m7,,,4,T,False,False
2,%7,,,2,D,False,False
7,7,b9,,2,D,False,False
0,m7,,,2,T,False,False
5,m7,,,1,D,False,False
10,7,,,1,D,False,False
3,M7,,,4,T,False,False
2,%7,,,2,D,False,False
7,7,b9,,2,D,False,False
0,m7,,,2,T,False,False
9,%7,,,2,D,False,False
2,%7,,,4,D,False,False
7,"b5,7",b9,,4,D,False,False
0,m7,9,,4,T_Rep,False,False
0,"#5,m7",9,,4,T_Rep,False,False
0,m7,9,,4,T_Rep,False,False
0,"#5,m7",9,,4,T_Rep,False,False
0,m7,,,4,T,False,False
2,%7,,,2,D,False,False
7,7,b9,,2,D,False,False
0,m7,,,2,T,False,False
5,m7,,,1,D,False,False
10,7,,,1,D,False,False
3,M7,,,4,T,False,False
2,%7,,,2,D,False,False
7,7,b9,,2,D,False,False
0,m7,,,2,T,False,False
9,%7,,,2,D,False,False
2,%7,,,4,D,False,False
7,"b5,7",b9,,4,D,False,False
0,m7,9,,4,T_Rep,False,False
0,"#5,m7",9,,4,T_Rep,False,False
0,m7,9,,4,T_Rep,False,False
0,"#5,m7",9,,4,T,False,False
3,M7,,,2,T,False,False
0,m7,,,2,D,False,False
5,m7,,,2,D,False,False
10,7,,,2,D,False,False
3,M7,,,2,T,False,False
0,m7,,,2,T,False,False
5,m7,,,2,TC_IVb,False,False
7,7,#9,,2,D,False,False
0,m7,,,4,T,False,False
2,%7,,,2,D,False,False
7,7,b9,,2,D,False,False
0,m7,,,2,T,False,False
5,m7,,,1,D,False,False
10,7,,,1,D,False,False
3,M7,,,4,T,False,False
2,%7,,,2,D,False,False
7,7,b9,,2,D,False,False
0,m7,,,4,T,False,False
10,"sus4,7",,,26,D_Bd_Rep,False,False
7,7,b9,,1,D,False,False
0,m7,,,3,T_Rep,False,False
0,"#5,m7",9,,2,T,False,False
2,m7,,7,4,D,False,False
7,7,,,4,D,True,False
2,m7,,7,4,D,False,False
7,7,,,4,D,True,True
2,m7,,7,4,D,False,False
7,7,,,4,D,True,True
2,m7,,7,4,D,False,False
7,7,,,4,D,False,True
0,M7,,,4,T,False,False
9,m7,,,4,D,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,True,False
4,m7,,,4,D,False,False
9,m7,,,4,D_Rep,False,False
3,m7,,,4,D_Tt,False,False
8,7,,,4,D_Tt_Rep,False,False
2,m7,,7,4,D,False,False
7,7,,,4,D,True,True
2,m7,,7,4,D,False,False
7,7,,,4,D,True,True
2,m7,,7,4,D,False,False
7,7,,,4,D,True,True
2,m7,,7,4,D,False,False
7,7,,,4,D,False,True
0,M7,,,4,T,False,False
9,m7,,,4,D,False,False
2,7,,,8,D_Rep,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,False
0,,6,,8,T,False,False
0,M7,,,4,T_Rep,False,False
5,7,,,4,TC_IV,False,False
0,M7,,,4,T,False,False
4,m7,,,2,D,False,False
9,7,,,2,D,False,False
2,%7,,,2,D,False,False
7,7,b9,,2,D,False,False
0,M7,,,2,T,False,False
11,m7,,,1,D,False,False
4,7,,,1,D,False,False
9,m7,,,2,D,False,False
2,7,,,2,D_Rep,False,False
2,m7,,,2,D,False,False
7,aug7,,,2,D,False,False
0,M7,,,4,T_Rep,False,False
5,7,,,4,TC_IV,False,False
0,M7,,,4,T,False,False
4,m7,,,2,D,False,False
9,7,,,2,D,False,False
2,%7,,,2,D,False,False
7,7,b9,,2,D,False,False
0,M7,,,2,T,False,False
11,m7,,,1,D,False,False
4,7,,,1,D,False,False
9,m7,,,2,D,False,False
2,7,,,1,D,False,False
7,7,,,1,D,False,False
0,,6,,2,T,False,False
6,m7,,,1,D,False,False
11,7,,,1,D,False,False
4,M7,,,4,T,False,False
1,m7,,,2,D,False,False
6,7,,,2,D_Rep,False,False
6,m7,,,2,D,False,False
11,7,,,2,D,False,False
4,M7,,,2,T,False,False
9,m7,,,1,D,False,False
2,7,,,1,D,False,False
7,M7,,,2,T,False,False
4,7,b9,,2,D,False,False
9,m7,,,2,D,False,False
2,7,,,2,D_Rep,False,False
2,m7,,7,4,D,False,False
7,aug7,,,4,D,False,False
0,M7,,,4,T_Rep,False,False
5,7,,,4,TC_IV,False,False
0,M7,,,4,T,False,False
4,m7,,,2,D,False,False
9,7,,,2,D,False,False
2,%7,,,2,D,False,False
7,7,b9,,2,D,False,False
0,M7,,,2,T,False,False
11,m7,,,1,D,False,False
4,7,,,1,D,False,False
9,m7,,,2,D,False,False
2,7,,,1,D,False,False
7,7,,,1,D,False,False
0,,6,,4,T,False,False
0,,,,4,T,False,False
2,m7,,,2,D,False,False
7,7,b9,,2,D,False,False
0,,,,2,T,False,False
9,7,,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,,,,2,T,False,False
0,7,,,2,D,False,False
5,,,,2,T,False,False
10,7,,,2,TC_IVb,False,False
4,m7,,,2,D,False,False
3,7,,,2,D_Tt,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,,,,4,T,False,False
2,m7,,,2,D,False,False
7,7,b9,,2,D,False,False
0,,,,2,T,False,False
9,7,,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,,,,2,T,False,False
0,7,,,2,D,False,False
5,,,,2,T,False,False
10,7,,,2,TC_IVb,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,,,,4,T,False,False
11,m7,,,2,D,False,False
4,7,,,2,D,True,False
11,m7,,,2,D,False,False
4,7,,,2,D_Rep,False,False
4,m7,,,4,D,False,True
9,7,,,4,D_Rep,False,False
9,m7,,,4,D,False,False
2,7,,,4,D_Rep,False,False
2,m7,,,4,D,False,False
7,7,,,4,D,False,False
0,,,,4,T,False,False
2,m7,,,2,D,False,False
7,7,b9,,2,D,False,False
0,,,,2,T,False,False
9,7,,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,,,,2,T,False,False
0,7,,,2,D,False,False
5,,,,2,T,False,False
10,7,,,2,TC_IVb,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,,,,4,T,False,False
9,7,,,16,D,False,False
2,7,,,16,D,False,False
7,7,,,16,D,False,False
0,M7,,,12,T,False,False
11,m7,,,2,D,False,False
4,7,,,2,D,False,False
9,7,,,16,D,False,False
2,7,,,16,D,True,False
9,7,,,4,D,True,False
4,7,,,4,D,False,False
9,m7,,,8,D_Rep,False,False
0,M7,,,4,D_Bd_Rep,False,False
9,7,,,4,D,False,True
2,m7,,,2,D,False,True
7,7,,,2,D,False,False
0,,6,,4,T,False,False
0,,6,,2,T,False,False
9,m7,,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,,6,,2,T,False,False
9,m7,,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,,6,,2,T,False,False
9,m7,,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,,6,,8,T,False,False
6,7,,,8,D,False,False
5,7,,,8,D_Tt,False,False
4,7,,,4,D,False,False
3,7,,,4,D_Tt,False,False
2,7,,,4,D,False,False
1,7,,,4,D_Tt,False,False
0,,6,,2,T,False,False
9,m7,,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,,6,,2,T,False,False
9,m7,,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,,6,,2,T,False,False
9,m7,,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,,6,,8,T,False,False
0,,,,4,T,False,False
5,,,,1,TC_IVb,False,False
6,o7,,,1,Dim_bII,False,False
7,7,,,2,D,False,False
0,,,,4,T,False,False
5,,,,1,TC_IVb,False,False
6,o7,,,1,Dim_bII,False,False
7,7,,,2,D,False,False
0,,,,4,T,False,False
5,,,,1,TC_IVb,False,False
6,o7,,,1,Dim_bII,False,False
7,7,,,2,D,False,False
0,7,,,4,T,False,False
7,7,,,2,D,False,False
0,,,,2,T,False,False
4,%7,,,2,D,False,False
9,m,,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,False
0,7,,,4,T,False,False
7,7,,,4,S,False,False
2,7,,,4,S,False,False
9,7,,,4,T,False,False
2,7,,,1,TC_IVb,False,False
3,o7,,,1,Dim_bII,False,False
4,7,,,2,D,False,False
9,7,,,4,T,False,False
2,7,,,1,TC_IVb,False,False
3,o7,,,1,Dim_bII,False,False
4,7,,,2,D,False,False
9,7,,,4,T,False,False
2,7,,,1,TC_IVb,False,False
3,o7,,,1,Dim_III,False,False
4,7,,,2,D_Btk_Rep,False,False
7,7,,,4,D,True,False
2,7,,,2,D,False,False
7,7,,,2,D,False,True
0,,,,4,T,False,False
5,,,,1,TC_IVb,False,False
6,o7,,,1,Dim_bII,False,False
7,7,,,2,D,False,False
0,,,,4,T,False,False
5,,,,1,TC_IVb,False,False
6,o7,,,1,Dim_bII,False,False
7,7,,,2,D,False,False
0,,,,4,T,False,False
5,,,,1,TC_IVb,False,False
6,o7,,,1,Dim_bII,False,False
7,7,,,2,D,False,False
0,7,,,4,T,False,False
7,7,,,2,D,False,False
0,,,,2,T,False,False
7,,,,3,D_Rep,False,False
7,7,,,3,D,False,False
0,,,,6,T,False,False
5,,,,3,S_Rep,False,False
5,M7,,,3,S,True,False
10,,,,9,S,False,False
5,,,,3,S,False,True
0,,,,3,T,False,False
7,7,,,3,D,False,False
0,,,,3,T,False,False
0,M7,,,2,T,False,False
4,%7,,,2,D,False,False
9,aug7,,,2,D_Rep,False,False
9,7,,,2,D,False,False
2,%7,,,2,D,False,False
7,7,,,2,D,False,False
0,M7,,,2,T,False,False
9,m7,,,2,D,False,False
2,%7,,,2,D,False,False
7,7,,,2,D,True,False
4,%7,,,2,D,False,False
9,7,,,2,D,False,False
2,m7,,,2,D,False,False
7,aug7,,,2,D,False,True
0,M7,,,2,T,False,False
2,m7,,,1,D,False,False
7,7,,,1,D,False,False
0,M7,,,2,T,False,False
4,%7,,,2,D,False,False
9,aug7,,,2,D_Rep,False,False
9,7,,,2,D,False,False
2,%7,,,2,D,False,False
7,7,,,2,D,False,False
0,M7,,,2,T,False,False
9,m7,,,2,D,False,False
2,%7,,,2,D,False,False
7,7,,,2,D,True,False
4,%7,,,2,D,False,False
9,7,,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,True
0,,6,,2,T,False,False
7,m7,,,1,D,False,False
0,7,,,1,D,False,False
5,,6,,4,T,False,False
4,7,,,4,D,False,False
9,m7,,,8,D,False,False
2,7,,,8,D_Rep,False,False
2,m7,,,2,D_Rep,False,False
8,7,,,2,D_Tt,False,False
7,7,,,4,D,False,False
0,M7,,,2,T,False,False
4,%7,,,2,D,False,False
9,aug7,,,2,D_Rep,False,False
9,7,,,2,D,False,False
2,%7,,,2,D,False,False
7,7,,,2,D,False,False
0,M7,,,2,T,False,False
9,m7,,,2,D,False,False
2,%7,,,2,D,False,False
7,7,,,2,D,True,False
4,%7,,,2,D,False,False
9,7,,,2,D,False,False
2,m7,,,2,D,False,False
7,7,,,2,D,False,True
0,,6,,4,T,False,False
0,M7,,,2,T,False,False
2,m7,,,1,TC_IIb,False,False
3,o7,,,1,Pass_VI,False,False
0,,,4,4,T,False,False
